support,itemsets
0.3117723329456898,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Family Sustenance Activities'})"
0.24392803197390758,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Family Sustenance Activities'})"
0.30682653620456884,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.24090708585635803,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.23266631912419297,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Cash Receipts, Support, etc. from Domestic Source', 'Family Sustenance Activities'})"
0.22987929582548022,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.3134031091684378,"frozenset({'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.28991725815722286,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.23400302094611755,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium'})"
0.2116132654288808,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium'})"
0.20138749649115772,"frozenset({'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.1991017363756667,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium'})"
0.14402293780326422,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium'})"
0.27786020772346315,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.22582908930504872,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.21458742698266298,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.2081244736736576,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.19769819946264586,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.1835358436593549,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.14251914825359907,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium'})"
0.17354399754046865,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.1360561949445937,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.1298071139270963,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.1247410140220021,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Total Received as Gifts'})"
0.19868067530176042,"frozenset({'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.1892168264025344,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.15832564729785728,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.12311692130836374,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.18683749715950862,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.1567015545842189,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.15124112764165698,"frozenset({'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source', 'Family Sustenance Activities'})"
0.14975070511021107,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.12108513453903838,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.11590541497908062,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.09395008755396933,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.11411423453770167,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.09284062504177193,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.08977957786956464,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.08875700097579232,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.19424282525297082,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.1784630602451511,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.14949004825493578,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium'})"
0.13536779350630254,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.10304634345216612,"frozenset({'Salaries/Wages from Regular Employment', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium'})"
0.17485396532595474,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.1467297589926615,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.13866276349734666,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.1364638890002807,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.1341580783574608,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.12731416502920692,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.10940904412452714,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.1262581705898865,"frozenset({'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.10860033952226276,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.10454344949272165,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.10381494699977276,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.09998529627995884,"frozenset({'Salaries/Wages from Regular Employment', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.09243293098608493,"frozenset({'Salaries/Wages from Regular Employment', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.07538329924743688,"frozenset({'Salaries/Wages from Regular Employment', 'Hhld, Income from Entrepreneurial Activities, Total', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium'})"
0.0710457018352916,"frozenset({'Salaries/Wages from Regular Employment', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.09010706981593616,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.0737592065337985,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.0700832765235059,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.06875325821069093,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.07028378179679459,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.06724278515191616,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.056502386012752134,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.066554383713625,"frozenset({'Salaries/Wages from Regular Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.05603454037507853,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.05410300624239751,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.05367526165938164,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.13977890951865368,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.13297509724505754,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.10892783146863429,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.10553260884094585,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.08671853069735734,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium'})"
0.08914464450415045,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium'})"
0.1294863054898344,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.1066554383713625,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.1032134311799067,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.10126184651989681,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Total Received as Gifts'})"
0.10430952667388485,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Imputed House Rental Value'})"
0.10072048228201735,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.08534841132988465,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.09959096924249108,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.08455307374583952,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Imputed House Rental Value'})"
0.08232078170322546,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.08156554517383807,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Imputed House Rental Value', 'Total Received as Gifts'})"
0.08544866396652899,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.08132493884589165,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Salaries/Wages from Seasonal Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.06913421822993945,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.06843913328253866,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.08020879282458462,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.06835893117322318,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.06603975351218404,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.06533798505567363,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.06793787009931694,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.0656186924382778,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.05707048428707008,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.06513747978238495,"frozenset({'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.056709574795150444,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total'})"
0.055165684190827555,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.05482482522623678,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Imputed House Rental Value', 'Hhld, Income from Entrepreneurial Activities, Total', 'Total Received as Gifts'})"
0.08576278889468127,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.08165243079226317,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Received as Gifts', 'Total Household Disbursements_Medium'})"
0.06489687345443852,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Domestic Source'})"
0.0627648340484688,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities'})"
0.07889882503909852,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Total Received as Gifts'})"
0.06318589512237505,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value'})"
0.061381347662776864,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Total Received as Gifts'})"
0.059924342676879065,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Total Received as Gifts'})"
0.06186256031866971,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities'})"
0.05987087460400208,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.059048802983518466,"frozenset({'Salaries/Wages from Regular Employment', 'Salaries/Wages from Seasonal Employment', 'Total Household Disbursements_Medium', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Total Received as Gifts'})"
0.23531298873160364,"frozenset({'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad'})"
0.21825667348384595,"frozenset({'Total Received as Gifts', 'Cash Receipts, Support, etc. from Abroad'})"
0.17057651949579608,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Cash Receipts, Support, etc. from Abroad'})"
0.1417705952333213,"frozenset({'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.13572870299822218,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Abroad'})"
0.0809907633904105,"frozenset({'Total Household Disbursements_Medium', 'Cash Receipts, Support, etc. from Abroad'})"
0.14002619935570973,"frozenset({'Hhld, Income from Entrepreneurial Activities, Total', 'Cash Receipts, Support, etc. from Abroad'})"
0.11010412907192793,"frozenset({'Cash Receipts, Support, etc. from Abroad', 'Total Household Disbursements_High'})"
0.06759032762561655,"frozenset({'Other Receipts', 'Cash Receipts, Support, etc. from Abroad'})"
0.08399165898063118,"frozenset({'Salaries/Wages from Seasonal Employment', 'Cash Receipts, Support, etc. from Abroad'})"
0.0551790512090468,"frozenset({'Total Household Disbursements_Low', 'Cash Receipts, Support, etc. from Abroad'})"
0.2097753004237345,"frozenset({'Total Received as Gifts', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad'})"
0.16447447567871035,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad'})"
0.1567015545842189,"frozenset({'Total Received as Gifts', 'Cash Receipts, Support, etc. from Domestic Source', 'Cash Receipts, Support, etc. from Abroad'})"
0.15170897327933058,"frozenset({'Total Received as Gifts', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Domestic Source', 'Cash Receipts, Support, etc. from Abroad'})"
0.1402534386654369,"frozenset({'Imputed House Rental Value', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.1337503843017738,"frozenset({'Total Received as Gifts', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.10915507077836147,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.13236689791608186,"frozenset({'Total Received as Gifts', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.10815254441191803,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Imputed House Rental Value', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.10493777653018942,"frozenset({'Total Received as Gifts', 'Cash Receipts, Support, etc. from Domestic Source', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.1040020852548422,"frozenset({'Cash Receipts, Support, etc. from Domestic Source', 'Family Sustenance Activities', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad', 'Total Received as Gifts'})"
0.1275414043389341,"frozenset({'Salaries/Wages from Regular Employment', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad'})"
0.11883947547820507,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Cash Receipts, Support, etc. from Abroad'})"
0.08883051957599818,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Cash Receipts, Support, etc. from Abroad'})"
0.07126625763590916,"frozenset({'Salaries/Wages from Regular Employment', 'Family Sustenance Activities', 'Cash Receipts, Support, etc. from Abroad'})"
0.06343986846854072,"frozenset({'Salaries/Wages from Regular Employment', 'Hhld, Income from Entrepreneurial Activities, Total', 'Cash Receipts, Support, etc. from Abroad'})"
0.11251019235139217,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad'})"
0.0844595046183048,"frozenset({'Salaries/Wages from Regular Employment', 'Cash Receipts, Support, etc. from Domestic Source', 'Imputed House Rental Value', 'Cash Receipts, Support, etc. from Abroad'})"
0.0806699549531486,"frozenset({'Salaries/Wages from Regular Employment', 'Total Received as Gifts', 'Cash Receipts, Support, etc. from Domestic Source', 'Cash Receipts, Support, etc. from Abroad'})"
