support,itemsets
0.09312801593348571,"frozenset({'Hhld, Food_Medium', 'Total Non-Food Expenditure_High'})"
0.18387001911483605,"frozenset({'Hhld, Food_Medium', 'Family Size_Medium'})"
0.0972918421087808,"frozenset({'Total Non-Food Expenditure_Low', 'Hhld, Food_Medium'})"
0.14202456857948698,"frozenset({'Hhld, Food_Medium', 'NPCINC_Low'})"
0.08057638582561388,"frozenset({'Total Non-Food Expenditure_Medium', 'Family Size_Medium', 'Hhld, Food_Medium'})"
0.07053775514296026,"frozenset({'NPCINC_Medium', 'Family Size_Medium', 'Hhld, Food_Medium'})"
0.07180093836467899,"frozenset({'Total Non-Food Expenditure_Low', 'Hhld, Food_Medium', 'NPCINC_Low'})"
0.10388846559997861,"frozenset({'Hhld, Food_Medium', 'Family Size_Medium', 'NPCINC_Low'})"
0.2103901832618198,"frozenset({'Family Size_Small', 'Hhld, Food_Low'})"
0.11972838218978492,"frozenset({'NPCINC_Medium', 'Hhld, Food_Low'})"
0.15223028698988117,"frozenset({'Hhld, Food_Low', 'NPCINC_Low'})"
0.10981673818021415,"frozenset({'Family Size_Medium', 'Hhld, Food_Low'})"
0.09928352782344842,"frozenset({'NPCINC_Medium', 'Family Size_Small', 'Hhld, Food_Low'})"
0.0883693574474342,"frozenset({'Family Size_Medium', 'Hhld, Food_Low', 'NPCINC_Low'})"
0.20474930157329804,"frozenset({'Total Non-Food Expenditure_Low', 'Hhld, Food_Low'})"
0.1602905989760864,"frozenset({'Total Non-Food Expenditure_Low', 'Family Size_Small'})"
0.09759928352782345,"frozenset({'Total Non-Food Expenditure_Low', 'NPCINC_Medium'})"
0.21257569074066648,"frozenset({'Total Non-Food Expenditure_Low', 'NPCINC_Low'})"
0.14273970405421663,"frozenset({'Total Non-Food Expenditure_Low', 'Family Size_Medium'})"
0.12058387135581666,"frozenset({'Total Non-Food Expenditure_Low', 'Hhld, Food_Low', 'NPCINC_Low'})"
0.13041531325607197,"frozenset({'Total Non-Food Expenditure_Low', 'Family Size_Small', 'Hhld, Food_Low'})"
0.0828287283955568,"frozenset({'Total Non-Food Expenditure_Low', 'Family Size_Small', 'NPCINC_Medium'})"
0.12812286963147132,"frozenset({'Total Non-Food Expenditure_Low', 'Family Size_Medium', 'NPCINC_Low'})"
0.23149670503000896,"frozenset({'Family Size_Medium', 'NPCINC_Low'})"
0.08277526032267982,"frozenset({'Family Size_Large', 'NPCINC_Low'})"
0.07230888505701033,"frozenset({'Family Size_Large', 'Hhld, Food_High'})"
