support,itemsets
0.46664884373746823,"frozenset({'Other Income NEC_None', 'Region_Luzon'})"
0.4309584280176447,"frozenset({'Livestocks_None', 'Region_Luzon'})"
0.3781580002673439,"frozenset({'Region_Luzon', 'Farming_None'})"
0.3439379762063895,"frozenset({'Region_Luzon', 'Logistics and Manufacturing_None'})"
0.4480684400481219,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Other Income NEC_None'})"
0.4134474000802032,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Region_Luzon'})"
0.41184333645234594,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Region_Luzon'})"
0.3960700441117498,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.362652051864724,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Farming_None'})"
0.36011228445395,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Farming_None'})"
0.35356235797353297,"frozenset({'Livestocks_None', 'Region_Luzon', 'Farming_None'})"
0.3464777436171635,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Other Income NEC_None', 'Farming_None'})"
0.3395268012297821,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Region_Luzon', 'Farming_None'})"
0.33685336185002007,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Region_Luzon', 'Farming_None'})"
0.32428819676513837,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.3309717952145435,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Logistics and Manufacturing_None'})"
0.3299024194626387,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Logistics and Manufacturing_None'})"
0.3022323218821013,"frozenset({'Livestocks_None', 'Region_Luzon', 'Logistics and Manufacturing_None'})"
0.26012565165084883,"frozenset({'Region_Luzon', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.3181392861916856,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Other Income NEC_None', 'Logistics and Manufacturing_None'})"
0.29073653254912446,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Region_Luzon', 'Logistics and Manufacturing_None'})"
0.29020184467317206,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Region_Luzon', 'Logistics and Manufacturing_None'})"
0.2795080871541238,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.2503675979147173,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.24903087822483624,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.24395134340328833,"frozenset({'Livestocks_None', 'Region_Luzon', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.24020852827162145,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.23512899345007351,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Region_Luzon'})"
0.2337922737601925,"frozenset({'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.2255046116829301,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.31586686271888786,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium'})"
0.3154658468119235,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.2795080871541238,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium'})"
0.24074321614757385,"frozenset({'Salaries/Wages_Medium', 'Farming_None'})"
0.22363320411709664,"frozenset({'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1454351022590563,"frozenset({'Region_Luzon', 'Salaries/Wages_Medium'})"
0.11388851757786392,"frozenset({'Passive Income_High', 'Salaries/Wages_Medium'})"
0.10747226306643497,"frozenset({'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.301831305975137,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.26734393797620637,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium'})"
0.26667557813126586,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium'})"
0.2553134607672771,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.2300494586285256,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.22857906696965646,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.21521187007084613,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.21882101323352493,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.20598850421066703,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.20411709664483357,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.19569576259858307,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.2141424943189413,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.2136078064429889,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.18767544445929688,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.15612885977810453,"frozenset({'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.2045181125517979,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1797887982889988,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1792541104130464,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1716348081807245,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Entrep. Activities_None'})"
0.14877690148375886,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.14824221360780646,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.13848415987167492,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.14129127122042506,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Farming_None', 'Entrep. Activities_None'})"
0.13220157732923407,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None'})"
0.13126587354631733,"frozenset({'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.1252506349418527,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.13941986365459164,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Salaries/Wages_Medium'})"
0.1382168159336987,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Salaries/Wages_Medium'})"
0.12404758722095977,"frozenset({'Livestocks_None', 'Region_Luzon', 'Salaries/Wages_Medium'})"
0.10533351156262531,"frozenset({'Region_Luzon', 'Salaries/Wages_Medium', 'Farming_None'})"
0.10252640021387514,"frozenset({'Region_Luzon', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.13273626520518647,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.11883438043042374,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Region_Luzon', 'Salaries/Wages_Medium'})"
0.11803234861649511,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Region_Luzon', 'Salaries/Wages_Medium'})"
0.1133538297019115,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Livestocks_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.1002539767410774,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Salaries/Wages_Medium', 'Farming_None'})"
0.10012030477208929,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Salaries/Wages_Medium', 'Farming_None'})"
0.1082742948803636,"frozenset({'Entrep. Activities_None', 'Passive Income_High', 'Salaries/Wages_Medium'})"
0.10760593503542307,"frozenset({'Other Income NEC_None', 'Passive Income_High', 'Salaries/Wages_Medium'})"
0.10252640021387514,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_High', 'Salaries/Wages_Medium'})"
0.10225905627589894,"frozenset({'Entrep. Activities_None', 'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.10212538430691084,"frozenset({'Other Income NEC_None', 'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.31640155059484026,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium'})"
0.3141291271220425,"frozenset({'Other Income NEC_None', 'Passive Income_Medium'})"
0.2674776099451945,"frozenset({'Livestocks_None', 'Passive Income_Medium'})"
0.23045047453548992,"frozenset({'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.21668226172971528,"frozenset({'Passive Income_Medium', 'Farming_None'})"
0.1427616628792942,"frozenset({'Region_Luzon', 'Passive Income_Medium'})"
0.1251169629728646,"frozenset({'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.10814062291137548,"frozenset({'Cash Receipts_High', 'Passive Income_Medium'})"
0.3016976340061489,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium'})"
0.2557144766742414,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_Medium'})"
0.2553134607672771,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_Medium'})"
0.24395134340328833,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Other Income NEC_None', 'Passive Income_Medium'})"
0.2217617965512632,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.22082609276834647,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.18673974067638016,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.2126721026600722,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.17898676647507017,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.17898676647507017,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.1715011362117364,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Entrep. Activities_None'})"
0.20625584814864323,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Farming_None'})"
0.20598850421066703,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Farming_None'})"
0.18553669295548725,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Farming_None'})"
0.14556877422804437,"frozenset({'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.19609677850554738,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium', 'Farming_None'})"
0.17684801497126051,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_Medium', 'Farming_None'})"
0.17577863921935571,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_Medium', 'Farming_None'})"
0.1673573051731052,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.13875150380965112,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.138617831840663,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.12484961903488838,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.13220157732923407,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Farming_None', 'Entrep. Activities_None'})"
0.11910172436839994,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None'})"
0.11856703649244753,"frozenset({'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.1129528137949472,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.13754845608875818,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Passive Income_Medium'})"
0.13594439246090095,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Passive Income_Medium'})"
0.12177516374816201,"frozenset({'Livestocks_None', 'Region_Luzon', 'Passive Income_Medium'})"
0.10493249565566101,"frozenset({'Region_Luzon', 'Passive Income_Medium', 'Farming_None'})"
0.10118968052399412,"frozenset({'Region_Luzon', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.13126587354631733,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Other Income NEC_None', 'Passive Income_Medium'})"
0.11669562892661409,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Region_Luzon', 'Passive Income_Medium'})"
0.11602726908167357,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Region_Luzon', 'Passive Income_Medium'})"
0.11134875016708996,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Livestocks_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.1005213206790536,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Passive Income_Medium', 'Farming_None'})"
0.11990375618232857,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.11896805239941184,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.10506616762464911,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.11402218954685203,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.1002539767410774,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.10012030477208929,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.10359577596577997,"frozenset({'Entrep. Activities_None', 'Cash Receipts_High', 'Passive Income_Medium'})"
0.10118968052399412,"frozenset({'Other Income NEC_None', 'Cash Receipts_High', 'Passive Income_Medium'})"
0.23820344873679988,"frozenset({'Other Income NEC_None', 'Cash Receipts_None'})"
0.23339125785322817,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None'})"
0.2220291404892394,"frozenset({'Livestocks_None', 'Cash Receipts_None'})"
0.20438444058280977,"frozenset({'Cash Receipts_None', 'Farming_None'})"
0.16535222563828364,"frozenset({'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.13059751370137682,"frozenset({'Region_Luzon', 'Cash Receipts_None'})"
0.1339393129260794,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None'})"
0.22764336318673975,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Cash Receipts_None'})"
0.21628124582275096,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None'})"
0.21120171100120305,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None'})"
0.20625584814864323,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Other Income NEC_None', 'Cash Receipts_None'})"
0.19796818607138084,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None'})"
0.19382435503274964,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None', 'Farming_None'})"
0.19074989974602327,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Farming_None'})"
0.1884774762732255,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None'})"
0.18526934901751102,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None', 'Farming_None'})"
0.18085817404090362,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None', 'Farming_None'})"
0.17617965512632,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.16120839459965244,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.15733190749899745,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.14864322951477074,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.13594439246090095,"frozenset({'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.15372276433631868,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.14530143029006817,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.14142494318941318,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.1383504879026868,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Entrep. Activities_None'})"
0.13206790536024596,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.12885977810453147,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.12672102660072182,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.1255179788798289,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12351289934500735,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None'})"
0.12030477208929287,"frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.1173639887715546,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12658735463173373,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Cash Receipts_None'})"
0.12391391525197167,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Cash Receipts_None'})"
0.12337922737601925,"frozenset({'Livestocks_None', 'Region_Luzon', 'Cash Receipts_None'})"
0.11469054939179255,"frozenset({'Region_Luzon', 'Cash Receipts_None', 'Farming_None'})"
0.12057211602726908,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Cash Receipts_None', 'Other Income NEC_None'})"
0.11990375618232857,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Region_Luzon', 'Cash Receipts_None'})"
0.1169629728645903,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Region_Luzon', 'Cash Receipts_None'})"
0.11402218954685203,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.11134875016708996,"frozenset({'Livestocks_None', 'Region_Luzon', 'Cash Receipts_None', 'Farming_None'})"
0.11081406229113755,"frozenset({'Other Income NEC_None', 'Region_Luzon', 'Cash Receipts_None', 'Farming_None'})"
0.1086753107873279,"frozenset({'Entrep. Activities_None', 'Region_Luzon', 'Cash Receipts_None', 'Farming_None'})"
0.10787327897339928,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Region_Luzon'})"
0.10560085550060153,"frozenset({'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.10546718353161343,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.10266007218286326,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Region_Luzon'})"
0.13086485763935302,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Cash Receipts_None'})"
0.12885977810453147,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Cash Receipts_None'})"
0.12484961903488838,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None'})"
0.10199171233792274,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.1297954818874482,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Salaries/Wages_High'})"
0.12618633872476942,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Entrep. Activities_None', 'Cash Receipts_None'})"
0.12498329100387649,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None', 'Salaries/Wages_High'})"
0.12271086753107874,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.12190883571715011,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None'})"
0.12030477208929287,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None'})"
0.12230985162411442,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Farming_None', 'Salaries/Wages_High'})"
0.11977008421334047,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Salaries/Wages_High'})"
0.11776500467851891,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.11789867664750701,"frozenset({'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.11562625317470926,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.12725571447667425,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None', 'Salaries/Wages_High'})"
0.31199037561823284,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium'})"
0.30798021654858976,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium'})"
0.2586552599919797,"frozenset({'Livestocks_None', 'Cash Receipts_Medium'})"
0.21427616628792942,"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.21213741478411977,"frozenset({'Cash Receipts_Medium', 'Farming_None'})"
0.12230985162411442,"frozenset({'Cash Receipts_Medium', 'Salaries/Wages_Medium'})"
0.12083945996524528,"frozenset({'Cash Receipts_Medium', 'Passive Income_High'})"
0.13607806442988904,"frozenset({'Cash Receipts_Medium', 'Region_Luzon'})"
0.11910172436839994,"frozenset({'Cash Receipts_Medium', 'Passive Income_Medium'})"
