support,itemsets
0.3252623083131558,"frozenset({'Other Foods_High', 'Other Income NEC_None'})"
0.3252623083131558,"frozenset({'Other Foods_High', 'Entrep. Activities_None'})"
0.31275221953188054,"frozenset({'Other Foods_High', 'Livestocks_None'})"
0.3120796341135324,"frozenset({'Other Foods_High', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.3290287866559053,"frozenset({'Salaries/Wages_High', 'Entrep. Activities_None'})"
0.327683615819209,"frozenset({'Salaries/Wages_High', 'Other Income NEC_None'})"
0.3228410008071025,"frozenset({'Salaries/Wages_High', 'Livestocks_None'})"
0.3182674199623352,"frozenset({'Salaries/Wages_High', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.3126177024482109,"frozenset({'Salaries/Wages_High', 'Livestocks_None', 'Entrep. Activities_None'})"
0.3116760828625235,"frozenset({'Salaries/Wages_High', 'Other Income NEC_None', 'Livestocks_None'})"
0.3026634382566586,"frozenset({'Salaries/Wages_High', 'Other Income NEC_None', 'Livestocks_None', 'Entrep. Activities_None'})"
0.3167877320419693,"frozenset({'Non-Processed Foods_Medium', 'Entrep. Activities_None'})"
0.3131557707828894,"frozenset({'Non-Processed Foods_Medium', 'Other Income NEC_None'})"
0.30158730158730157,"frozenset({'Non-Processed Foods_Medium', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.31746031746031744,"frozenset({'Non-Alcoholic Beverages_Medium', 'Entrep. Activities_None'})"
0.31423190745224644,"frozenset({'Non-Alcoholic Beverages_Medium', 'Other Income NEC_None'})"
0.3030669895076675,"frozenset({'Non-Alcoholic Beverages_Medium', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.3192090395480226,"frozenset({'Entrep. Activities_None', 'Miscellaneous Expenditures_Low'})"
0.3173258003766478,"frozenset({'Other Income NEC_None', 'Miscellaneous Expenditures_Low'})"
0.3073715361850955,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Miscellaneous Expenditures_Low'})"
0.3140973903685768,"frozenset({'Non-Essential Expenditures_Medium', 'Entrep. Activities_None'})"
0.3135593220338983,"frozenset({'Other Income NEC_None', 'Non-Essential Expenditures_Medium'})"
0.30858218993812214,"frozenset({'Cash Receipts_Medium', 'Entrep. Activities_None'})"
0.30387409200968524,"frozenset({'Cash Receipts_Medium', 'Other Income NEC_None'})"
0.32875975248856604,"frozenset({'Entrep. Activities_None', 'Non-Essential Expenditures_High'})"
0.32405165456012913,"frozenset({'Other Income NEC_None', 'Non-Essential Expenditures_High'})"
0.31423190745224644,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Non-Essential Expenditures_High'})"
0.31651869787463005,"frozenset({'Fruits and Vegetables and Juices_Low', 'Entrep. Activities_None'})"
0.3161151466236212,"frozenset({'Fruits and Vegetables and Juices_Low', 'Other Income NEC_None'})"
0.30387409200968524,"frozenset({'Fruits and Vegetables and Juices_Low', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.30347054075867635,"frozenset({'Logistics and Manufacturing_High', 'Entrep. Activities_None'})"
0.30199085283831045,"frozenset({'Logistics and Manufacturing_High', 'Other Income NEC_None'})"
0.3253968253968254,"frozenset({'Processed Foods_High', 'Entrep. Activities_None'})"
0.32311003497444174,"frozenset({'Processed Foods_High', 'Other Income NEC_None'})"
0.30912025827280065,"frozenset({'Processed Foods_High', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.32566585956416466,"frozenset({'Other Income NEC_None', 'Non-Processed Foods_High'})"
0.3248587570621469,"frozenset({'Non-Processed Foods_High', 'Entrep. Activities_None'})"
0.3115415657788539,"frozenset({'Other Income NEC_None', 'Non-Processed Foods_High', 'Entrep. Activities_None'})"
0.3249932741458165,"frozenset({'Entrep. Activities_None', 'Miscellaneous Expenditures_High'})"
0.3239171374764595,"frozenset({'Other Income NEC_None', 'Miscellaneous Expenditures_High'})"
0.31019639494215767,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Miscellaneous Expenditures_High'})"
0.3263384449825128,"frozenset({'Services and Primary Goods_High', 'Other Income NEC_None'})"
0.323379069141781,"frozenset({'Services and Primary Goods_High', 'Entrep. Activities_None'})"
0.3119451170298628,"frozenset({'Services and Primary Goods_High', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.31692224912563893,"frozenset({'Fruits and Vegetables and Juices_Medium', 'Entrep. Activities_None'})"
0.3131557707828894,"frozenset({'Fruits and Vegetables and Juices_Medium', 'Other Income NEC_None'})"
0.3013182674199623,"frozenset({'Fruits and Vegetables and Juices_Medium', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.3259348937315039,"frozenset({'Cash Receipts_High', 'Entrep. Activities_None'})"
0.324455205811138,"frozenset({'Cash Receipts_High', 'Other Income NEC_None'})"
0.31127253161151464,"frozenset({'Cash Receipts_High', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.3188054882970137,"frozenset({'Processed Foods_Medium', 'Entrep. Activities_None'})"
0.31423190745224644,"frozenset({'Other Income NEC_None', 'Processed Foods_Medium'})"
0.3045466774280334,"frozenset({'Other Income NEC_None', 'Processed Foods_Medium', 'Entrep. Activities_None'})"
0.3249932741458165,"frozenset({'Non-Alcoholic Beverages_High', 'Entrep. Activities_None'})"
0.323379069141781,"frozenset({'Non-Alcoholic Beverages_High', 'Other Income NEC_None'})"
0.30965832660747916,"frozenset({'Non-Alcoholic Beverages_High', 'Other Income NEC_None', 'Entrep. Activities_None'})"
0.31840193704600483,"frozenset({'Entrep. Activities_None', 'Other Foods_Low'})"
0.3161151466236212,"frozenset({'Other Income NEC_None', 'Other Foods_Low'})"
0.3056228140973904,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Other Foods_Low'})"
0.3220338983050847,"frozenset({'Essential Expenditures_Low', 'Entrep. Activities_None'})"
0.3135593220338983,"frozenset({'Essential Expenditures_Low', 'Other Income NEC_None'})"
0.3060263653483992,"frozenset({'Essential Expenditures_Low', 'Other Income NEC_None', 'Entrep. Activities_None'})"
