support,itemsets
0.11509156529875685,"frozenset({'NPCINC_Low Income', 'Livestocks_None', 'Entrep. Activities_None', 'Passive Income_Medium'})"
0.11108140622911375,"frozenset({'Other Income NEC_None', 'NPCINC_Low Income', 'Passive Income_Medium', 'Livestocks_None', 'Entrep. Activities_None'})"
0.11121507819810186,"frozenset({'NPCINC_Low Income', 'Other Income NEC_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.11081406229113755,"frozenset({'NPCINC_Low Income', 'Entrep. Activities_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.10773960700441118,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'NPCINC_Low Income', 'Passive Income_Medium', 'Entrep. Activities_None'})"
0.12177516374816201,"frozenset({'Entrep. Activities_None', 'NPCINC_Middle Income', 'Passive Income_Medium'})"
0.12003742815131667,"frozenset({'Other Income NEC_None', 'NPCINC_Middle Income', 'Passive Income_Medium'})"
0.10346210399679187,"frozenset({'Livestocks_None', 'NPCINC_Middle Income', 'Passive Income_Medium'})"
0.11589359711268547,"frozenset({'Entrep. Activities_None', 'NPCINC_Middle Income', 'Other Income NEC_None', 'Passive Income_Medium'})"
0.22055874883037027,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.21882101323352493,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.17644699906429623,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.2132067905360246,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.1711001203047721,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.16989707258387915,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_Medium', 'Logistics and Manufacturing_None'})"
0.16481753776233124,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Entrep. Activities_None'})"
0.20759256783852426,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Farming_None'})"
0.20759256783852426,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Farming_None'})"
0.18059083010292742,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Farming_None'})"
0.14329635075524663,"frozenset({'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.19930490576126186,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Passive Income_Medium', 'Farming_None'})"
0.17283785590161743,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_Medium', 'Farming_None'})"
0.17257051196364123,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_Medium', 'Farming_None'})"
0.16521855366929555,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.1383504879026868,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.1383504879026868,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.1169629728645903,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.13367196898810318,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Farming_None', 'Entrep. Activities_None'})"
0.11268546985697099,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None'})"
0.11241812591899479,"frozenset({'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.1084079668493517,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.3170699104397808,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium'})"
0.314797486966983,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.2764336318673974,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium'})"
0.16521855366929555,"frozenset({'NPCINC_Low Income', 'Salaries/Wages_Medium'})"
0.12311188343804304,"frozenset({'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.23566368132602594,"frozenset({'Salaries/Wages_Medium', 'Farming_None'})"
0.21841999732656062,"frozenset({'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.12618633872476942,"frozenset({'NPCINC_Middle Income', 'Salaries/Wages_Medium'})"
0.11763133270953081,"frozenset({'Passive Income_High', 'Salaries/Wages_Medium'})"
0.11094773426012565,"frozenset({'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.30356904157198233,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.26680925010025397,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium'})"
0.26493784253442054,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium'})"
0.2555808047052533,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.15933698703381902,"frozenset({'NPCINC_Low Income', 'Entrep. Activities_None', 'Salaries/Wages_Medium'})"
0.1585349552198904,"frozenset({'NPCINC_Low Income', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.13554337655393664,"frozenset({'NPCINC_Low Income', 'Livestocks_None', 'Salaries/Wages_Medium'})"
0.11923539633738806,"frozenset({'NPCINC_Low Income', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1130864857639353,"frozenset({'NPCINC_Low Income', 'Salaries/Wages_Medium', 'Farming_None'})"
0.15292073252239005,"frozenset({'NPCINC_Low Income', 'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.13073118567036493,"frozenset({'NPCINC_Low Income', 'Livestocks_None', 'Entrep. Activities_None', 'Salaries/Wages_Medium'})"
0.1296618099184601,"frozenset({'NPCINC_Low Income', 'Livestocks_None', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.1251169629728646,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'NPCINC_Low Income', 'Livestocks_None', 'Entrep. Activities_None'})"
0.11482422136078065,"frozenset({'NPCINC_Low Income', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.11442320545381633,"frozenset({'NPCINC_Low Income', 'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.11027937441518514,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'NPCINC_Low Income', 'Entrep. Activities_None'})"
0.10920999866328031,"frozenset({'NPCINC_Low Income', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.10814062291137548,"frozenset({'NPCINC_Low Income', 'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.1045314797486967,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'NPCINC_Low Income', 'Farming_None', 'Entrep. Activities_None'})"
0.11870070846143564,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.11843336452345943,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.10212538430691084,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.11415586151584013,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.22724234727977544,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.2263066434968587,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.20812725571447668,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.21815265338858442,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.2009089693891191,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.19970592166822618,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None'})"
0.1927549792808448,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.21066702312525062,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.2099986632803101,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.18152653388584414,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1509156529875685,"frozenset({'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.20264670498596443,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1752439513434033,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.17511027937441517,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.16909504076995055,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Entrep. Activities_None'})"
0.14583611816602057,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.14449939847613955,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.13220157732923407,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.13968720759256784,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12819141825959096,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None'})"
0.12658735463173373,"frozenset({'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12284453950006684,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12217617965512632,"frozenset({'Entrep. Activities_None', 'NPCINC_Middle Income', 'Salaries/Wages_Medium'})"
0.12070578799625718,"frozenset({'Other Income NEC_None', 'NPCINC_Middle Income', 'Salaries/Wages_Medium'})"
0.10707124715947065,"frozenset({'Livestocks_None', 'NPCINC_Middle Income', 'Salaries/Wages_Medium'})"
0.11669562892661409,"frozenset({'Entrep. Activities_None', 'NPCINC_Middle Income', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.10359577596577997,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'NPCINC_Middle Income', 'Salaries/Wages_Medium'})"
0.10279374415185136,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'NPCINC_Middle Income', 'Salaries/Wages_Medium'})"
0.11388851757786392,"frozenset({'Entrep. Activities_None', 'Passive Income_High', 'Salaries/Wages_Medium'})"
0.11068039032214945,"frozenset({'Other Income NEC_None', 'Passive Income_High', 'Salaries/Wages_Medium'})"
0.10693757519048255,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Passive Income_High', 'Salaries/Wages_Medium'})"
0.10760593503542307,"frozenset({'Entrep. Activities_None', 'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.10653655928351824,"frozenset({'Other Income NEC_None', 'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.10319476005881567,"frozenset({'Entrep. Activities_None', 'Cash Receipts_High', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.3118567036492447,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium'})"
0.30918326426948267,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium'})"
0.2562491645501938,"frozenset({'Cash Receipts_Medium', 'Livestocks_None'})"
0.16882769683197432,"frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium'})"
0.12351289934500735,"frozenset({'Cash Receipts_Medium', 'Passive Income_Medium'})"
0.12230985162411442,"frozenset({'Cash Receipts_Medium', 'Salaries/Wages_Medium'})"
0.11789867664750701,"frozenset({'Cash Receipts_Medium', 'NPCINC_Middle Income'})"
0.21601390188477476,"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.21160272690816737,"frozenset({'Cash Receipts_Medium', 'Farming_None'})"
0.11575992514369737,"frozenset({'Cash Receipts_Medium', 'Passive Income_High'})"
0.2972864590295415,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None'})"
0.246090094907098,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Livestocks_None'})"
0.24502071915519316,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Livestocks_None'})"
0.23526266541906163,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'Livestocks_None'})"
0.1628124582275097,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'NPCINC_Low Income'})"
0.16040636278572384,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'NPCINC_Low Income'})"
0.12738938644566233,"frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium', 'Livestocks_None'})"
0.11656195695762599,"frozenset({'NPCINC_Low Income', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.1547921400882235,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'NPCINC_Low Income'})"
0.12257719556209062,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'NPCINC_Low Income', 'Livestocks_None'})"
0.1213741478411977,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'NPCINC_Low Income', 'Livestocks_None'})"
0.11682930089560219,"frozenset({'Other Income NEC_None', 'NPCINC_Low Income', 'Cash Receipts_Medium', 'Livestocks_None', 'Entrep. Activities_None'})"
0.11255179788798289,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'NPCINC_Low Income', 'Logistics and Manufacturing_None'})"
0.11161609410506616,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'NPCINC_Low Income', 'Logistics and Manufacturing_None'})"
0.10773960700441118,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'NPCINC_Low Income', 'Cash Receipts_Medium', 'Entrep. Activities_None'})"
0.11936906830637616,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Passive Income_Medium'})"
0.11776500467851891,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Passive Income_Medium'})"
0.11362117363988772,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'Passive Income_Medium'})"
0.11803234861649511,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Salaries/Wages_Medium'})"
0.11656195695762599,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Salaries/Wages_Medium'})"
0.11228445395000668,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.1133538297019115,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'NPCINC_Middle Income'})"
0.11281914182595909,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'NPCINC_Middle Income'})"
0.1084079668493517,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'NPCINC_Middle Income', 'Other Income NEC_None'})"
0.2087956155594172,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.20692420799358374,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.16708996123512898,"frozenset({'Livestocks_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.19997326560620238,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'Logistics and Manufacturing_None'})"
0.16120839459965244,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Logistics and Manufacturing_None'})"
0.16107472263066436,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Logistics and Manufacturing_None'})"
0.1553268279641759,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Entrep. Activities_None'})"
0.20278037695495255,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Farming_None'})"
0.20197834514102392,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Farming_None'})"
0.17791739072316534,"frozenset({'Cash Receipts_Medium', 'Farming_None', 'Livestocks_None'})"
0.1338056409570913,"frozenset({'Cash Receipts_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.19342333912578533,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'Farming_None'})"
0.17069910439780778,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Farming_None', 'Livestocks_None'})"
0.16936238470792675,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Farming_None', 'Livestocks_None'})"
0.16241144232054538,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12845876219756716,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.12792407432161476,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.11081406229113755,"frozenset({'Livestocks_None', 'Cash Receipts_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.12271086753107874,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Farming_None', 'Entrep. Activities_None'})"
0.10680390322149445,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Cash Receipts_Medium', 'Farming_None'})"
0.10573452746958963,"frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.10185804036893463,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.11148242213607806,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Passive Income_High'})"
0.10920999866328031,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Passive Income_High'})"
0.10506616762464911,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Entrep. Activities_None', 'Passive Income_High'})"
0.30437107338591096,"frozenset({'Entrep. Activities_None', 'Logistics and Manufacturing_High'})"
0.3041037294479348,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_High'})"
0.2757652720224569,"frozenset({'Livestocks_None', 'Logistics and Manufacturing_High'})"
0.11241812591899479,"frozenset({'NPCINC_Low Income', 'Logistics and Manufacturing_High'})"
0.11014570244619704,"frozenset({'Salaries/Wages_Medium', 'Logistics and Manufacturing_High'})"
0.10814062291137548,"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_High'})"
0.10306108808982756,"frozenset({'Passive Income_Medium', 'Logistics and Manufacturing_High'})"
0.14864322951477074,"frozenset({'NPCINC_Middle Income', 'Logistics and Manufacturing_High'})"
0.2472931426279909,"frozenset({'Farming_None', 'Logistics and Manufacturing_High'})"
0.10720491912845877,"frozenset({'Cash Receipts_High', 'Logistics and Manufacturing_High'})"
0.10546718353161343,"frozenset({'Passive Income_High', 'Logistics and Manufacturing_High'})"
0.2887314530143029,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Logistics and Manufacturing_High'})"
0.26146237134072986,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Logistics and Manufacturing_High'})"
0.26092768346477746,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Logistics and Manufacturing_High'})"
