support,itemsets
0.21078827011030402,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.18724778046811946,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.1844229217110573,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None'})"
0.17890772128060264,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Entrep. Activities_None'})"
0.15375302663438256,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.15240785579768631,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.1425881086898036,"frozenset({'Livestocks_None', 'Salaries/Wages_Medium', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.14729620661824053,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Farming_None', 'Entrep. Activities_None'})"
0.13720742534301855,"frozenset({'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.1362658057573312,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None'})"
0.13169222491256388,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.11581920903954802,"frozenset({'Entrep. Activities_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.11353241861716439,"frozenset({'Other Income NEC_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.1002152273338714,"frozenset({'Livestocks_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.1094969061070756,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_Medium', 'Salaries/Wages_Medium'})"
0.11514662362119989,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_Medium', 'Passive Income_High'})"
0.11191821361312887,"frozenset({'Other Income NEC_None', 'Salaries/Wages_Medium', 'Passive Income_High'})"
0.10761366693570083,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Salaries/Wages_Medium', 'Passive Income_High'})"
0.10519235942964757,"frozenset({'Entrep. Activities_None', 'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.10478880817863868,"frozenset({'Other Income NEC_None', 'Cash Receipts_High', 'Salaries/Wages_Medium'})"
0.10034974441754103,"frozenset({'Entrep. Activities_None', 'Cash Receipts_High', 'Other Income NEC_None', 'Salaries/Wages_Medium'})"
0.23580844767285444,"frozenset({'Other Income NEC_None', 'Cash Receipts_None'})"
0.2339252085014797,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None'})"
0.21616895345708906,"frozenset({'Livestocks_None', 'Cash Receipts_None'})"
0.19720204465967178,"frozenset({'Cash Receipts_None', 'Farming_None'})"
0.16720473500134517,"frozenset({'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.13303739574926016,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None'})"
0.22652676889965026,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Cash Receipts_None'})"
0.2091740651062685,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None'})"
0.20675275760021522,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None'})"
0.2004304546677428,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Entrep. Activities_None', 'Cash Receipts_None'})"
0.19141781006187786,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None'})"
0.18832391713747645,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None', 'Farming_None'})"
0.17998385794995964,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Farming_None'})"
0.18307775087436104,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Cash Receipts_None', 'Farming_None'})"
0.17473769168684422,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None', 'Farming_None'})"
0.17150928167877322,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None', 'Farming_None'})"
0.16680118375033628,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.16249663707290826,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.16182405165456012,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.14595103578154425,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.130212536992198,"frozenset({'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.15725047080979285,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.14178100618778586,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.1409739036857681,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_None', 'Logistics and Manufacturing_None'})"
0.13693839117567932,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Entrep. Activities_None'})"
0.1271186440677966,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.12536992198009148,"frozenset({'Entrep. Activities_None', 'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.11770244821092278,"frozenset({'Livestocks_None', 'Cash Receipts_None', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.1224105461393597,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Farming_None', 'Entrep. Activities_None'})"
0.11474307237019102,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None'})"
0.1131288673661555,"frozenset({'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.11030400860909335,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None'})"
0.12940543449018024,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Cash Receipts_None'})"
0.1285983319881625,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Cash Receipts_None'})"
0.12819478073715362,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None', 'Livestocks_None'})"
0.12294861447403821,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None'})"
0.1255044390637611,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Entrep. Activities_None', 'Cash Receipts_None'})"
0.12483185364541297,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Cash Receipts_None', 'Livestocks_None'})"
0.12389023405972559,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Cash Receipts_None', 'Livestocks_None'})"
0.12106537530266344,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.12052730696798493,"frozenset({'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None', 'Livestocks_None'})"
0.12025827280064569,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None'})"
0.1187785848802798,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Cash Receipts_None', 'Farming_None'})"
0.11783696529459241,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Salaries/Wages_High'})"
0.11649179445789615,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.11649179445789615,"frozenset({'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.11420500403551251,"frozenset({'Other Income NEC_None', 'Cash Receipts_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.3264729620661824,"frozenset({'Entrep. Activities_None', 'Passive Income_High'})"
0.3206887274683885,"frozenset({'Other Income NEC_None', 'Passive Income_High'})"
0.2819478073715362,"frozenset({'Livestocks_None', 'Passive Income_High'})"
0.2397094430992736,"frozenset({'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.22114608555286522,"frozenset({'Passive Income_High', 'Farming_None'})"
0.30804412160344363,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_High'})"
0.2702448210922787,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_High'})"
0.2666128598331988,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_High'})"
0.25585149313962874,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Other Income NEC_None', 'Passive Income_High'})"
0.23110034974441754,"frozenset({'Entrep. Activities_None', 'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.22693032015065914,"frozenset({'Other Income NEC_None', 'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.1984126984126984,"frozenset({'Livestocks_None', 'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.21926284638149046,"frozenset({'Entrep. Activities_None', 'Other Income NEC_None', 'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.19101425881086898,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.1885929513048157,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_High', 'Logistics and Manufacturing_None'})"
0.18213613128867367,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Passive Income_High', 'Entrep. Activities_None'})"
0.21078827011030402,"frozenset({'Other Income NEC_None', 'Passive Income_High', 'Farming_None'})"
0.21051923594296476,"frozenset({'Entrep. Activities_None', 'Passive Income_High', 'Farming_None'})"
0.19545332257196665,"frozenset({'Livestocks_None', 'Passive Income_High', 'Farming_None'})"
0.15119720204465967,"frozenset({'Passive Income_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.20110304008609092,"frozenset({'Other Income NEC_None', 'Entrep. Activities_None', 'Passive Income_High', 'Farming_None'})"
0.18657519504977133,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_High', 'Farming_None'})"
0.18576809254775356,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Passive Income_High', 'Farming_None'})"
0.17783158461124562,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Passive Income_High', 'Farming_None', 'Entrep. Activities_None'})"
0.14447134786117838,"frozenset({'Other Income NEC_None', 'Passive Income_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.14420231369383912,"frozenset({'Entrep. Activities_None', 'Passive Income_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.13344094700026904,"frozenset({'Livestocks_None', 'Passive Income_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.1384180790960452,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Passive Income_High', 'Farming_None', 'Entrep. Activities_None'})"
0.128060263653484,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Passive Income_High', 'Farming_None'})"
0.1271186440677966,"frozenset({'Logistics and Manufacturing_None', 'Livestocks_None', 'Passive Income_High', 'Farming_None', 'Entrep. Activities_None'})"
0.12267958030669895,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Passive Income_High', 'Farming_None', 'Entrep. Activities_None'})"
0.3290287866559053,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.327683615819209,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High'})"
0.3228410008071025,"frozenset({'Salaries/Wages_High', 'Livestocks_None'})"
0.2999730965832661,"frozenset({'Salaries/Wages_High', 'Farming_None'})"
0.2576002152273339,"frozenset({'Salaries/Wages_High', 'Logistics and Manufacturing_None'})"
0.3182674199623352,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Other Income NEC_None'})"
0.3126177024482109,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Livestocks_None'})"
0.3116760828625235,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Livestocks_None'})"
0.3026634382566586,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Other Income NEC_None', 'Livestocks_None'})"
0.29109496906107074,"frozenset({'Salaries/Wages_High', 'Farming_None', 'Livestocks_None'})"
0.2904223836427226,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Farming_None'})"
0.29015334947538335,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Farming_None'})"
0.2819478073715362,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Farming_None', 'Livestocks_None'})"
0.28167877320419693,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Farming_None', 'Livestocks_None'})"
0.2815442561205273,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Entrep. Activities_None', 'Farming_None'})"
0.27347323110034977,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.25033629270917407,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Logistics and Manufacturing_None'})"
0.25020177562550444,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Logistics and Manufacturing_None'})"
0.24616626311541565,"frozenset({'Salaries/Wages_High', 'Logistics and Manufacturing_None', 'Livestocks_None'})"
0.22733387140166803,"frozenset({'Salaries/Wages_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.24361043852569275,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Other Income NEC_None', 'Logistics and Manufacturing_None'})"
0.2391713747645951,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Logistics and Manufacturing_None', 'Livestocks_None'})"
0.23903685768092547,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Logistics and Manufacturing_None', 'Livestocks_None'})"
0.23271455474845304,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.2215496368038741,"frozenset({'Other Income NEC_None', 'Salaries/Wages_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.2210115684691956,"frozenset({'Livestocks_None', 'Salaries/Wages_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.22047350013451708,"frozenset({'Entrep. Activities_None', 'Salaries/Wages_High', 'Farming_None', 'Logistics and Manufacturing_None'})"
0.21549636803874092,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Salaries/Wages_High'})"
0.21522733387140167,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.21428571428571427,"frozenset({'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.2093085821899381,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Livestocks_None', 'Farming_None', 'Entrep. Activities_None', 'Salaries/Wages_High'})"
0.30858218993812214,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium'})"
0.30387409200968524,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium'})"
0.26163572773742266,"frozenset({'Livestocks_None', 'Cash Receipts_Medium'})"
0.2128060263653484,"frozenset({'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.21253699219800914,"frozenset({'Cash Receipts_Medium', 'Farming_None'})"
0.11097659402744149,"frozenset({'Cash Receipts_Medium', 'Passive Income_High'})"
0.11904761904761904,"frozenset({'Cash Receipts_Medium', 'Passive Income_Medium'})"
0.12590799031476999,"frozenset({'Cash Receipts_Medium', 'Salaries/Wages_Medium'})"
0.2929782082324455,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None'})"
0.25168146354587034,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_Medium'})"
0.24831853645412968,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_Medium'})"
0.23957492601560398,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Other Income NEC_None', 'Cash Receipts_Medium'})"
0.20594565509819748,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.20217917675544794,"frozenset({'Other Income NEC_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.17191283292978207,"frozenset({'Livestocks_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.1962604250739844,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Other Income NEC_None', 'Logistics and Manufacturing_None'})"
0.16666666666666666,"frozenset({'Entrep. Activities_None', 'Livestocks_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.16370729082593488,"frozenset({'Other Income NEC_None', 'Livestocks_None', 'Cash Receipts_Medium', 'Logistics and Manufacturing_None'})"
0.15926822706483723,"frozenset({'Other Income NEC_None', 'Logistics and Manufacturing_None', 'Cash Receipts_Medium', 'Livestocks_None', 'Entrep. Activities_None'})"
0.20231369383911757,"frozenset({'Entrep. Activities_None', 'Cash Receipts_Medium', 'Farming_None'})"
